record_id,message_length,num_code_terms,num_text_terms_parts,min_length_text_terms,max_length_text_terms,avg_length_text_terms
3644,5,18,1,5,5,5
5235,13,63,1,13,13,13
1053,15,29,1,15,15,15
1735,2,19,1,2,2,2
5553,13,460,1,13,13,13
4895,9,55,1,9,9,9
3122,9,846,1,9,9,9
5547,13,59,1,13,13,13
4881,7,19,1,7,7,7
2228,9,21,1,9,9,9
3136,14,926,1,14,14,14
4659,13,220,2,13,43,28
1721,5,572,1,5,5,5
6728,22,108,2,22,38,30
1047,7,177,1,7,7,7
3650,4,124,1,4,4,4
5221,36,27,1,36,36,36
3888,12,96,1,12,12,12
6700,6,251,1,6,6,6
4117,13,422,2,13,48,30
3678,5,252,1,5,5,5
2566,12,196,5,12,45,20
5209,46,1910,4,46,497,303
2200,21,143,2,21,49,35
4671,14,192,1,14,14,14
1709,20,140,1,20,20,20
6066,4,458,1,4,4,4
289,4,538,1,4,4,4
6072,10,34,1,10,10,10
2214,17,406,1,17,17,17
4665,13,2318,4,13,421,216
4103,4,46,1,4,4,4
2572,15,284,1,15,15,15
6714,19,597,1,19,19,19
6927,19,162,1,19,19,19
504,15,1485,3,15,172,77
1090,26,392,2,26,136,81
2599,11,94,2,11,78,44
3687,2,1056,2,2,28,15
5590,3,129,1,3,3,3
4856,12,32,1,12,12,12
262,19,1120,1,19,19,19
6099,9,43,1,9,9,9
276,10,51,1,10,10,10
5584,8,271,1,8,8,8
4842,12,265,1,12,12,12
3693,10,309,1,10,10,10
6933,4,206,3,4,22,13
510,4,1476,1,4,4,4
3863,5,181,2,5,28,16
538,10,170,1,10,10,10
1912,9,24,1,9,9,9
1906,24,2174,1,24,24,24
3877,9,81,1,9,9,9
3320,43,316,1,43,43,43
5989,4,13,1,4,4,4
5751,9,21,1,9,9,9
6258,8,5746,2,8,38,23
1537,7,164,1,7,7,7
7146,19,759,1,19,19,19
1251,4,49,1,4,4,4
5037,6,117,1,6,6,6
2758,16,1330,1,16,16,16
3446,18,299,1,18,18,18
2980,5,356,1,5,5,5
4329,4,802,1,4,4,4
5023,5,532,3,5,65,36
3452,10,111,1,10,10,10
2994,16,523,1,16,16,16
909,5,956,3,5,172,67
1245,17,844,5,6,543,169
1523,9,10,1,9,9,9
7152,13,1311,1,13,13,13
3334,9,158,2,9,11,10
5745,14,688,1,14,14,14
6264,1,59,1,1,1,1
4473,10,111,1,10,10,10
2002,8,136,1,8,8,8
2764,11,61,1,11,11,11
4315,19,154,1,19,19,19
921,11,265,1,11,11,11
6502,7,101,1,7,7,7
935,20,645,3,20,103,53
1279,13,472,3,13,289,111
6516,11,173,1,11,11,11
2770,15,369,8,15,210,54
4301,11,1912,1,11,11,11
4467,13,585,1,13,13,13
3308,9,1126,1,9,9,9
2016,15,2890,1,15,15,15
5779,12,1278,1,12,12,12
6270,18,383,1,18,18,18
7185,7,48,2,7,28,17
5792,79,46,1,79,79,79
3485,9,3,1,9,9,9
2943,9,508,6,9,331,81
1292,17,17,1,17,17,17
706,4,28,1,4,4,4
712,11,88,1,11,11,11
1286,10,204,1,10,10,10
3491,8,108,1,8,8,8
2957,5,878,3,5,45,20
5786,8,343,1,8,8,8
4498,4,137,1,4,4,4
7191,4,107,1,4,4,4
5976,4,684,5,4,71,31
5962,4,135,1,4,4,4
5625,6,310,5,6,248,103
3254,28,2879,1,28,28,28
7032,12,326,1,12,12,12
1443,7,184,1,7,7,7
29,5,115,2,5,99,52
1325,13,290,1,13,13,13
869,6,559,3,6,47,29
3532,14,30,1,14,14,14
5143,12,883,1,12,12,12
4249,19,2480,2,19,43,31
3526,14,39,1,14,14,14
2638,9,249,2,9,83,46
5157,17,68,1,17,17,17
1331,12,74,1,12,12,12
7026,9,88,1,9,9,9
1457,8,225,1,8,8,8
6338,2,1292,1,2,2,2
5631,13,378,1,13,13,13
3240,116,290,1,116,116,116
6310,9,366,1,9,9,9
5619,2,3029,1,2,2,2
2176,7,398,4,7,59,38
3268,7,1202,1,7,7,7
4507,8,505,1,8,8,8
4261,11,441,2,11,70,40
2610,10,40,1,10,10,10
15,12,2055,1,12,12,12
6476,16,957,2,16,706,361
1319,13,1089,6,7,165,61
855,5,281,2,5,28,16
6462,12,155,1,12,12,12
699,9,1121,4,9,70,40
841,10,205,1,10,10,10
4275,10,159,1,10,10,10
2604,8,18,1,8,8,8
2162,10,83,1,10,10,10
4513,8,302,1,8,8,8
6304,14,25,1,14,14,14
1480,8,385,3,8,278,160
3297,9,90,1,9,9,9
2189,8,204,1,8,8,8
5180,10,43,1,10,10,10
2837,29,214,2,29,51,40
6489,6,28,1,6,6,6
672,1,450,1,1,1,1
666,13,1140,1,13,13,13
5194,15,545,4,15,121,84
2823,29,2449,1,29,29,29
3283,1,198,1,1,1,1
100,24,2759,1,24,24,24
1494,17,216,1,17,17,17
5802,22,217,1,22,22,22
128,2,55,2,2,29,15
896,16,292,4,16,34,25
882,25,43,1,25,25,25
5816,13,282,1,13,13,13
5341,9,405,3,9,53,30
3730,1,37,2,1,24,12
6890,2,258,2,2,85,43
1127,12,60,1,12,12,12
6648,11,18,2,11,32,21
1641,9,174,1,9,9,9
1899,8,10,1,8,8,8
7230,8,224,2,8,16,12
4739,10,26,1,10,10,10
3056,6,1983,1,6,6,6
2348,13,97,2,13,29,21
5427,10,100,1,10,10,10
3042,19,288,1,19,19,19
5433,6,152,2,6,26,16
1655,3,41,2,3,38,20
7224,5,179,1,5,5,5
6884,13,395,1,13,13,13
1133,23,130,1,23,23,23
5355,6,34,1,6,6,6
3724,2,52,2,2,34,18
6674,3,115,1,3,3,3
2412,10,12,1,10,10,10
4063,9,139,2,9,22,15
4705,20,283,2,20,29,24
2374,13,22,1,13,13,13
6112,17,383,1,17,17,17
6106,3,23,1,3,3,3
1669,72,185,1,72,72,72
7218,6,191,1,6,6,6
4711,13,1201,1,13,13,13
2360,6,19,1,6,6,6
5369,6,30,1,6,6,6
2406,18,140,3,18,55,37
3718,2,44,1,2,2,2
4077,11,2231,2,11,20,15
6660,3,476,2,3,79,41
470,33,166,1,33,33,33
6853,8,1304,1,8,8,8
5382,25,324,1,25,25,25
4922,11,1552,2,11,47,29
3095,5,367,4,5,66,33
316,13,333,2,13,27,20
1682,11,55,2,11,81,46
1696,18,131,1,18,18,18
302,14,80,2,14,28,21
4936,9,19,1,9,9,9
3081,6,2320,2,6,84,45
4088,10,224,2,10,35,22
5396,10,817,1,10,10,10
464,9,183,1,9,9,9
6847,58,60,1,58,58,58
3917,8,1120,1,8,8,8
1866,12,591,1,12,12,12
1872,29,20,1,29,29,29
458,9,150,1,9,9,9
3903,15,386,1,15,15,15
1873,9,1149,1,9,9,9
3902,5,153,1,5,5,5
459,7,283,1,7,7,7
3916,10,53,1,10,10,10
1867,10,107,1,10,10,10
3080,6,165,1,6,6,6
4937,10,29,1,10,10,10
303,17,158,1,17,17,17
1697,8,52,1,8,8,8
6846,2,339,1,2,2,2
465,16,173,2,16,39,27
5397,8,112,1,8,8,8
4089,8,203,2,8,50,29
5383,6,993,5,6,106,45
6852,3,132,1,3,3,3
471,8,182,2,8,19,13
1683,5,151,1,5,5,5
317,9,75,2,9,47,28
3094,13,51,1,13,13,13
4923,7,514,1,7,7,7
2361,12,43,1,12,12,12
4710,12,60,1,12,12,12
7219,10,1153,1,10,10,10
1668,6,22,1,6,6,6
6107,7,1395,9,7,174,64
6661,8,1330,1,8,8,8
4076,14,197,2,14,16,15
3719,4,141,3,4,29,20
2407,13,380,1,13,13,13
5368,4,464,1,4,4,4
4062,9,30,1,9,9,9
2413,10,24,2,10,46,28
6675,1,78,2,1,28,14
6113,15,2445,9,15,35,26
2375,22,221,3,22,68,41
4704,16,258,2,16,30,23
7225,4,227,1,4,4,4
1654,12,39,1,12,12,12
5432,12,1154,3,12,75,52
3043,10,44,1,10,10,10
3725,3,14,1,3,3,3
5354,6,118,1,6,6,6
1132,38,392,2,38,136,87
6885,21,449,1,21,21,21
6649,11,445,2,11,25,18
1126,6,129,1,6,6,6
6891,25,592,3,25,171,104
3731,8,30,1,8,8,8
5340,5,32,1,5,5,5
5426,3,152,1,3,3,3
2349,10,110,1,10,10,10
3057,5,499,2,5,25,15
4738,13,96,1,13,13,13
7231,10,1229,1,10,10,10
1898,11,107,1,11,11,11
1640,20,1118,1,20,20,20
883,5,115,2,5,99,52
5817,26,218,1,26,26,26
129,7,25,1,7,7,7
5803,13,1289,2,13,135,74
897,15,163,1,15,15,15
2822,27,469,1,27,27,27
5195,10,196,3,10,107,52
1495,13,1845,1,13,13,13
101,4,10,1,4,4,4
3282,3,787,1,3,3,3
2188,23,258,3,23,75,45
3296,6,332,1,6,6,6
115,4,192,1,4,4,4
1481,7,52,2,7,30,18
673,6,482,1,6,6,6
6488,5,131,1,5,5,5
2836,29,214,1,29,29,29
5181,20,248,1,20,20,20
2605,30,153,1,30,30,30
4274,11,1532,1,11,11,11
840,12,353,1,12,12,12
698,12,60,2,12,27,19
6463,6,337,2,6,806,406
6305,27,68,1,27,27,27
4512,10,32,1,10,10,10
2163,10,665,1,10,10,10
4506,13,60,1,13,13,13
3269,53,56,1,53,53,53
2177,10,270,1,10,10,10
5618,22,379,1,22,22,22
6311,11,400,1,11,11,11
854,11,83,2,11,24,17
1318,2,148,1,2,2,2
14,11,77,2,11,26,18
6477,20,35,3,20,153,88
2611,6,53,1,6,6,6
4260,13,72,1,13,13,13
1330,8,208,1,8,8,8
5156,21,65,1,21,21,21
2639,18,286,1,18,18,18
3527,19,49,1,19,19,19
4248,5,10,1,5,5,5
3241,22,543,2,22,103,62
5630,12,262,1,12,12,12
6339,17,570,2,17,61,39
1456,6,28,1,6,6,6
7027,7,376,1,7,7,7
1442,10,191,2,10,21,15
7033,25,68,1,25,25,25
3255,6,1095,1,6,6,6
5624,3,80,1,3,3,3
5142,14,1024,3,14,74,47
3533,23,169,4,23,88,42
868,5,250,1,5,5,5
1324,3,44,1,3,3,3
28,10,210,1,10,10,10
5963,12,540,1,12,12,12
5977,15,943,1,15,15,15
2956,7,961,3,7,36,25
3490,20,86,2,20,142,81
1287,8,247,1,8,8,8
713,10,1077,1,10,10,10
7190,13,38,1,13,13,13
4499,23,737,1,23,23,23
5787,16,690,1,16,16,16
5793,8,233,1,8,8,8
7184,4,717,5,4,107,31
707,6,45,1,6,6,6
1293,30,611,1,30,30,30
2942,6,1104,3,6,81,53
3484,23,331,5,23,80,51
4300,12,352,1,12,12,12
2771,21,234,3,21,60,34
6517,10,58,1,10,10,10
1278,1,109,1,1,1,1
934,15,165,1,15,15,15
6271,19,146,1,19,19,19
5778,8,108,2,8,47,27
2017,14,239,2,14,30,22
3309,6,351,1,6,6,6
4466,7,4,1,7,7,7
2003,13,722,1,13,13,13
4472,11,215,1,11,11,11
6265,3,83,5,3,30,18
6503,3,126,1,3,3,3
920,9,1517,5,7,98,43
4314,11,1073,1,11,11,11
2765,8,158,1,8,8,8
1244,12,34,2,12,31,21
908,17,91,2,17,31,24
2995,9,377,7,9,217,104
3453,12,21,1,12,12,12
5022,24,340,2,24,123,73
5744,10,206,1,10,10,10
3335,7,410,1,7,7,7
7153,5,471,1,5,5,5
1522,6,1774,1,6,6,6
7147,8,4504,3,8,22,16
1536,5,94,1,5,5,5
6259,31,111,1,31,31,31
5750,14,147,1,14,14,14
5988,12,701,4,8,16,11
3321,9,214,1,9,9,9
4328,6,855,1,6,6,6
2981,10,678,1,10,10,10
3447,18,448,1,18,18,18
2759,16,68,3,16,31,25
5036,4,388,1,4,4,4
1250,19,550,2,19,20,19
1907,12,504,1,12,12,12
3876,4,34,1,4,4,4
539,10,126,1,10,10,10
3862,6,161,1,6,6,6
1913,16,17,2,16,32,24
4843,7,22,1,7,7,7
5585,19,75,1,19,19,19
277,7,124,1,7,7,7
1085,6,233,1,6,6,6
6932,12,136,2,12,122,67
3692,1,70,2,1,28,14
3686,2,288,1,2,2,2
2598,8,22,1,8,8,8
1091,19,327,1,19,19,19
6926,11,432,1,11,11,11
6098,16,56,1,16,16,16
263,10,121,1,10,10,10
4857,14,4,1,14,14,14
5591,13,38,1,13,13,13
4664,10,27,1,10,10,10
2215,16,101,2,16,33,24
6073,8,77,1,8,8,8
288,10,741,2,10,87,48
6715,13,184,1,13,13,13
2573,14,220,1,14,14,14
4102,8,280,1,8,8,8
5208,17,182,2,17,45,31
2567,15,177,1,15,15,15
3679,6,216,1,6,6,6
4116,4,49,1,4,4,4
6701,5,13,1,5,5,5
6067,24,253,1,24,24,24
1708,13,112,2,13,20,16
4670,26,794,2,26,35,30
2201,13,90,1,13,13,13
1720,21,20,1,21,21,21
4658,15,161,2,15,38,26
3137,4,57,1,4,4,4
2229,9,43,1,9,9,9
4880,10,37,1,10,10,10
5546,10,35,1,10,10,10
3889,17,1395,1,17,17,17
5220,10,76,1,10,10,10
3651,3,29,1,3,3,3
1046,13,361,1,13,13,13
6729,33,1965,1,33,33,33
1052,12,60,1,12,12,12
5234,43,60,1,43,43,43
3645,4,305,1,4,4,4
3123,8,414,1,8,8,8
4894,14,36,1,14,14,14
5552,11,10,1,11,11,11
1734,3,34,1,3,3,3
1044,21,267,1,21,21,21
3653,4,120,1,4,4,4
5222,11,94,1,11,11,11
5544,12,40,1,12,12,12
4882,9,178,1,9,9,9
3135,9,39,1,9,9,9
1722,2,30,1,2,2,2
1736,33,111,1,33,33,33
6059,11,416,1,11,11,11
5550,12,415,1,12,12,12
4896,19,109,1,19,19,19
3121,12,327,1,12,12,12
4128,14,83,3,14,94,41
3647,6,531,1,6,6,6
2559,21,373,1,21,21,21
5236,12,76,1,12,12,12
4100,11,133,1,11,11,11
2571,12,32,1,12,12,12
6717,10,59,1,10,10,10
1078,10,592,1,10,10,10
6071,8,202,1,8,8,8
5578,17,82,1,17,17,17
2217,13,100,3,13,50,33
3109,8,372,1,8,8,8
4666,11,183,2,11,27,19
2203,11,37,1,11,11,11
4672,10,287,1,10,10,10
6065,6,221,1,6,6,6
6703,34,173,1,34,34,34
4114,7,561,1,7,7,7
2565,11,9,1,11,11,11
3848,13,899,1,13,13,13
3690,8,307,1,8,8,8
6930,11,50,1,11,11,11
1087,10,817,2,10,23,16
513,37,198,1,37,37,37
275,16,310,1,16,16,16
1939,12,25,1,12,12,12
4699,10,595,2,10,30,20
5587,9,19,1,9,9,9
4841,11,1151,1,11,11,11
5593,16,32,1,16,16,16
4855,13,136,3,13,25,20
261,7,333,3,7,121,55
6924,12,362,1,12,12,12
507,7,336,1,7,7,7
1093,5,738,1,5,5,5
3684,8,149,1,8,8,8
3874,10,604,3,10,90,44
249,32,485,1,32,32,32
1905,3,98,1,3,3,3
1911,9,160,1,9,9,9
4869,11,71,1,11,11,11
3860,8,332,1,8,8,8
6918,13,129,1,13,13,13
1520,14,34,1,14,14,14
7151,8,266,1,8,8,8
4458,11,123,1,11,11,11
3337,8,115,1,8,8,8
2029,12,113,1,12,12,12
5746,12,352,2,12,20,16
5020,6,2575,1,6,6,6
3451,9,192,1,9,9,9
2997,2,56,1,2,2,2
1246,12,224,1,12,12,12
6529,4,26,1,4,4,4
1252,7,332,1,7,7,7
5034,9,61,1,9,9,9
3445,8,252,1,8,8,8
2983,14,717,1,14,14,14
3323,6,839,1,6,6,6
5752,3,282,2,3,24,13
1534,7,616,1,7,7,7
7145,4,24,1,4,4,4
4464,10,216,2,10,15,12
2015,17,107,1,17,17,17
6273,15,563,2,15,27,21
6515,20,53,1,20,20,20
2773,37,233,4,24,82,45
4302,9,12,1,9,9,9
5008,8,83,1,8,8,8
2767,16,65,1,16,16,16
3479,14,148,1,14,14,14
4316,12,147,2,12,87,49
922,6,28,1,6,6,6
6501,5,19,1,5,5,5
6267,20,572,1,20,20,20
1508,10,234,4,10,170,118
7179,11,26,1,11,11,11
4470,7,111,1,7,7,7
2001,20,148,2,20,32,26
5785,18,208,1,18,18,18
7192,11,195,2,11,50,30
711,54,856,1,54,54,54
1285,1,416,1,1,1,1
3492,11,170,1,11,11,11
2954,11,328,2,11,74,42
3486,9,17,1,9,9,9
2940,8,1489,1,8,8,8
2798,13,107,3,13,38,26
1291,9,725,1,9,9,9
705,6,239,1,6,6,6
7186,3,29,1,3,3,3
6298,11,375,1,11,11,11
5791,8,209,1,8,8,8
5949,4,34,1,4,4,4
5961,8,14,1,8,8,8
2968,13,221,2,13,17,15
739,7,230,1,7,7,7
5975,6,134,1,6,6,6
7025,9,471,1,9,9,9
1454,15,878,1,15,15,15
5632,5,6,1,5,5,5
3243,10,459,1,10,10,10
3525,14,108,3,14,69,33
5154,17,194,1,17,17,17
1332,7,1234,5,7,613,278
6449,7,244,1,7,7,7
1326,8,426,8,8,619,120
3531,19,102,2,19,34,26
5140,23,70,1,23,23,23
5626,26,143,1,26,26,26
2149,9,107,1,9,9,9
3257,9,822,4,9,603,178
4538,12,110,1,12,12,12
7031,6,1094,1,6,6,6
1440,17,46,1,17,17,17
2161,13,265,1,13,13,13
4510,4,242,1,4,4,4
7019,2,38,1,2,2,2
1468,6,554,1,6,6,6
6307,5,65,1,5,5,5
6461,8,354,1,8,8,8
842,19,1562,18,18,88,36
4276,8,19,1,8,8,8
3519,11,208,1,11,11,11
2607,28,164,1,28,28,28
5168,9,997,1,9,9,9
4262,10,31,1,10,10,10
2613,10,36,1,10,10,10
6475,9,559,1,9,9,9
16,8,549,5,8,130,89
856,5,76,1,5,5,5
6313,55,1411,1,55,55,55
2175,19,138,2,19,41,30
4504,12,44,1,12,12,12
5829,9,4,1,9,9,9
3280,5,1051,2,5,130,67
103,8,2315,2,7,8,7
1497,5,2494,2,5,73,39
665,17,54,1,17,17,17
5197,15,140,1,15,15,15
4289,15,100,2,15,40,27
2820,17,701,2,17,460,238
5183,15,87,1,15,15,15
2834,11,147,1,11,11,11
671,3,20,1,3,3,3
1483,7,50,1,7,7,7
117,11,111,1,11,11,11
3294,1,383,1,1,1,1
5815,6,152,1,6,6,6
659,37,278,2,37,50,43
895,5,3317,1,5,5,5
2808,10,106,3,10,35,23
5801,76,1042,4,40,562,180
6887,33,1365,4,4,33,24
1130,7,1825,2,7,58,32
5356,19,746,1,19,19,19
2439,9,212,1,9,9,9
3727,2,170,2,2,29,15
4048,9,185,1,9,9,9
3041,6,461,2,6,28,17
5430,6,329,1,6,6,6
6139,9,565,1,9,9,9
1656,4,456,1,4,4,4
7227,5,65,1,5,5,5
1642,2,71,1,2,2,2
7233,3,87,1,3,3,3
3055,12,58,1,12,12,12
5424,9,901,6,9,367,186
5342,4,18,1,4,4,4
3733,1,246,3,1,22,14
6893,10,3061,2,10,19,14
1124,9,236,3,9,67,32
2405,12,10,1,12,12,12
4074,9,733,1,9,9,9
498,11,1685,1,11,11,11
6663,11,161,1,11,11,11
6105,11,420,1,11,11,11
4712,12,46,1,12,12,12
2363,8,24,1,8,8,8
4706,18,25,2,18,36,27
3069,5,1391,1,5,5,5
2377,8,208,1,8,8,8
5418,10,600,1,10,10,10
6111,5,125,1,5,5,5
1118,18,40,1,18,18,18
6677,6,1116,9,5,262,93
2411,8,413,2,8,150,79
4060,8,132,1,8,8,8
5395,4,58,1,4,4,4
467,7,53,1,7,7,7
6844,8,1887,1,8,8,8
1695,6,121,1,6,6,6
301,6,1484,3,6,48,29
4935,13,531,1,13,13,13
3082,4,168,1,4,4,4
2388,15,108,1,15,15,15
4921,14,74,1,14,14,14
3096,27,112,1,27,27,27
1859,10,27,1,10,10,10
315,5,144,1,5,5,5
1681,7,159,1,7,7,7
473,30,2724,4,30,89,47
6688,7,260,1,7,7,7
6850,7,101,1,7,7,7
3928,15,74,1,15,15,15
5381,6,1635,1,6,6,6
6878,6,1634,1,6,6,6
3900,4,157,1,4,4,4
4909,12,1738,1,12,12,12
1871,12,50,1,12,12,12
1865,8,94,1,8,8,8
329,13,103,2,13,24,18
3914,9,75,1,9,9,9
328,7,345,1,7,7,7
1864,24,437,3,24,194,99
3915,17,68,1,17,17,17
3901,11,7,1,11,11,11
6879,5,8,1,5,5,5
1870,15,49,1,15,15,15
4908,11,174,1,11,11,11
1680,8,38,1,8,8,8
314,20,466,3,20,41,32
1858,7,87,1,7,7,7
3097,51,28,1,51,51,51
4920,11,65,1,11,11,11
2389,26,163,1,26,26,26
5380,36,708,1,36,36,36
3929,11,204,3,11,36,22
6851,7,92,1,7,7,7
6689,19,30,1,19,19,19
472,6,991,2,6,79,42
6845,8,2009,1,8,8,8
466,13,39,1,13,13,13
5394,4,1559,1,4,4,4
3083,8,2274,1,8,8,8
4934,15,413,1,15,15,15
300,5,72,1,5,5,5
1694,5,137,1,5,5,5
6110,12,165,3,12,23,19
5419,13,54,1,13,13,13
2376,17,45,1,17,17,17
3068,4,1019,2,4,42,23
4707,16,326,2,16,31,23
4061,9,364,1,9,9,9
2410,17,27,1,17,17,17
6676,2,229,4,2,132,43
1119,31,154,1,31,31,31
6662,6,476,2,6,79,42
499,3,405,2,3,61,32
4075,7,136,1,7,7,7
2404,8,54,1,8,8,8
2362,14,390,1,14,14,14
4713,10,333,2,10,24,17
6104,7,652,8,7,46,29
5425,51,896,1,51,51,51
3054,5,347,1,5,5,5
7232,5,31,1,5,5,5
1643,7,57,1,7,7,7
1125,16,589,1,16,16,16
6892,3,118,1,3,3,3
3732,2,385,3,2,40,26
5343,4,360,2,4,103,53
4049,26,410,1,26,26,26
3726,8,425,1,8,8,8
2438,5,15,1,5,5,5
5357,8,152,1,8,8,8
1131,9,49,1,9,9,9
6886,2,36,1,2,2,2
7226,7,7,1,7,7,7
1657,32,533,3,27,32,29
6138,9,423,1,9,9,9
5431,7,3321,4,7,59,38
3040,11,4536,4,10,246,77
2809,16,340,1,16,16,16
894,4,51,1,4,4,4
5800,8,21,1,8,8,8
5814,18,40,1,18,18,18
658,13,70,1,13,13,13
880,26,392,2,26,136,81
670,18,470,1,18,18,18
2835,40,364,1,40,40,40
5182,44,1891,1,44,44,44
3295,10,291,1,10,10,10
116,33,437,1,33,33,33
1482,12,242,1,12,12,12
1496,11,188,1,11,11,11
102,11,655,1,11,11,11
3281,5,213,1,5,5,5
5828,7,36,1,7,7,7
2821,103,924,1,103,103,103
4288,14,189,1,14,14,14
5196,20,445,6,20,140,82
664,31,882,1,31,31,31
6474,14,249,1,14,14,14
17,1,46,2,1,21,11
2612,15,27,1,15,15,15
4263,9,54,1,9,9,9
4505,8,499,1,8,8,8
2174,16,31,1,16,16,16
6312,8,136,1,8,8,8
6306,14,712,1,14,14,14
1469,18,91,1,18,18,18
7018,2,113,1,2,2,2
4511,7,318,1,7,7,7
2160,9,117,1,9,9,9
5169,43,776,1,43,43,43
2606,11,97,1,11,11,11
3518,9,12,1,9,9,9
4277,10,175,1,10,10,10
843,38,65,1,38,38,38
6460,8,383,12,4,99,36
5141,20,276,1,20,20,20
3530,8,50,1,8,8,8
1327,6,107,4,6,44,34
6448,4,1121,2,4,293,148
1441,6,224,1,6,6,6
7030,5,254,1,5,5,5
4539,11,180,1,11,11,11
3256,6,479,1,6,6,6
2148,17,189,1,17,17,17
5627,16,244,1,16,16,16
3242,3,180,1,3,3,3
5633,18,320,1,18,18,18
1455,4,37,1,4,4,4
7024,7,1825,1,7,7,7
1333,8,241,1,8,8,8
5155,13,442,1,13,13,13
3524,16,218,2,16,31,23
738,3,35,1,3,3,3
5974,2,174,3,2,8,5
5960,3,700,3,3,29,14
2969,3,2155,9,2,156,48
1290,14,96,2,14,38,26
2799,17,87,3,17,36,26
2941,8,1450,2,8,60,34
3487,26,264,1,26,26,26
5948,20,1601,2,20,24,22
5790,14,48,1,14,14,14
6299,75,824,1,75,75,75
7187,2,36,1,2,2,2
7193,18,394,2,18,39,28
5784,11,1278,1,11,11,11
2955,6,38,1,6,6,6
3493,9,923,1,9,9,9
1284,2,20,1,2,2,2
710,3,110,1,3,3,3
6500,3,41,1,3,3,3
4317,24,1117,1,24,24,24
3478,23,967,1,23,23,23
2766,14,213,3,14,30,24
5009,8,172,3,8,1114,378
2000,12,78,3,12,47,28
4471,13,412,1,13,13,13
7178,11,57,1,11,11,11
1509,10,1211,2,10,43,26
6266,1,237,1,1,1,1
6272,13,257,1,13,13,13
2014,12,32,1,12,12,12
4465,7,54,1,7,7,7
4303,10,873,1,10,10,10
2772,14,359,4,14,55,34
6514,12,483,2,12,45,28
937,12,526,2,12,67,39
2982,4,381,1,4,4,4
3444,61,674,3,61,289,144
5035,5,64,1,5,5,5
1253,8,1492,2,8,30,19
7144,10,345,2,10,77,43
1535,4,74,1,4,4,4
5753,3,145,1,3,3,3
3322,10,1066,1,10,10,10
5747,23,214,1,23,23,23
2028,9,554,1,9,9,9
3336,3,77,1,3,3,3
4459,7,22,1,7,7,7
7150,6,153,4,6,83,46
1521,3,168,1,3,3,3
6528,12,115,1,12,12,12
1247,22,706,5,22,90,64
2996,20,828,1,20,20,20
3450,15,559,1,15,15,15
5021,13,1414,1,13,13,13
4868,16,573,1,16,16,16
1910,9,20,1,9,9,9
6919,10,949,1,10,10,10
3861,8,506,1,8,8,8
3875,7,85,1,7,7,7
1904,9,163,1,9,9,9
248,16,132,2,16,26,21
260,11,80,1,11,11,11
4854,16,33,1,16,16,16
5592,4,37,1,4,4,4
3685,7,593,1,7,7,7
1092,10,197,1,10,10,10
506,17,1088,4,17,71,39
6925,13,114,1,13,13,13
512,10,923,1,10,10,10
6931,14,254,1,14,14,14
3691,2,69,2,2,29,15
3849,11,162,1,11,11,11
4840,9,327,1,9,9,9
5586,5,516,1,5,5,5
4698,15,114,1,15,15,15
1938,9,10,1,9,9,9
274,14,170,2,14,48,31
6064,35,919,9,8,137,56
4673,12,700,1,12,12,12
2202,12,29,2,12,77,44
2564,9,48,1,9,9,9
4115,2,104,1,2,2,2
6702,45,164,1,45,45,45
1079,16,53,2,16,35,25
6716,13,336,1,13,13,13
2570,18,114,1,18,18,18
4101,13,34,1,13,13,13
4667,9,813,1,9,9,9
3108,10,225,2,10,449,229
2216,11,74,1,11,11,11
5579,13,627,1,13,13,13
6070,9,50,1,9,9,9
3120,6,1115,2,6,39,22
4897,14,1097,1,14,14,14
5551,12,19,1,12,12,12
6058,6,1017,2,6,24,15
1737,17,101,1,17,17,17
1051,6,136,1,6,6,6
5237,22,282,1,22,22,22
2558,11,89,2,11,34,22
3646,2,1509,1,2,2,2
4129,25,455,2,25,25,25
5223,15,68,1,15,15,15
3652,3,190,1,3,3,3
1723,5,33,1,5,5,5
3134,8,623,3,8,408,203
4883,21,495,1,21,21,21
5545,10,23,1,10,10,10
6074,7,44,1,7,7,7
2212,13,89,1,13,13,13
4663,18,574,3,18,26,23
4105,12,115,1,12,12,12
2574,26,204,1,26,26,26
6712,4,154,1,4,4,4
1069,10,33,1,10,10,10
6706,24,527,1,24,24,24
4111,12,360,1,12,12,12
2560,5,96,2,5,51,28
2206,9,625,1,9,9,9
5569,15,70,1,15,15,15
4677,7,713,1,7,7,7
3118,15,854,1,15,15,15
6060,7,131,1,7,7,7
4887,11,38,1,11,11,11
5541,11,79,1,11,11,11
3130,7,41,1,7,7,7
6048,7,906,3,7,84,34
1727,8,193,1,8,8,8
1041,23,160,1,23,23,23
3656,5,514,1,5,5,5
4139,7,108,1,7,7,7
5227,24,215,2,24,26,25
2548,10,52,1,10,10,10
3642,8,13,1,8,8,8
5233,65,83,2,65,72,68
1055,15,891,1,15,15,15
1733,37,410,2,30,37,33
4893,10,343,1,10,10,10
5555,14,22,1,14,14,14
3124,13,1390,2,13,89,51
4878,22,37,2,22,76,49
1900,12,72,1,12,12,12
6909,9,247,1,9,9,9
3871,8,193,1,8,8,8
3865,23,58,1,23,23,23
258,92,1358,2,92,218,155
1914,8,128,1,8,8,8
270,16,173,2,16,39,27
4844,28,172,1,28,28,28
5582,12,83,1,12,12,12
3695,11,2081,1,11,11,11
6935,27,184,2,27,86,56
